macroarea	concept_id	token_idx	concept_name	token	language_id	concept_id_train	none	onehot	mi-onehot	unc-onehot	macroarea_count	p_value	n_permutations	n_instances
Americas	48	29.0	belly	h	6402.008333333333	48.0	6.478994985421498	6.498038852214814	-0.01904386679331461	-0.007738765805043147	4	0.70364	100000	25
Americas	48	30.0	belly	i	6273.515151515152	48.0	3.2729207837220398	3.342055116638993	-0.06913433291695334	-0.032755358917924464	4	0.99933	100000	46
Americas	48	31.0	belly	j	6659.0	48.0	6.387862682342529	6.719255447387695	-0.331392765045166	-0.0518785048340518	4	1.0	100000	1
Americas	48	32.0	belly	k	6369.21984126984	48.0	4.497411380716102	4.536726899941762	-0.03931551922566044	-0.009488764575055281	4	0.99999	100000	72
Americas	48	33.0	belly	l	6130.824786324786	48.0	4.464669589303497	4.319815665483475	0.14485392382002282	0.03346825141918811	4	0.0	100000	29
Americas	48	34.0	belly	m	6300.585606060606	48.0	4.616224649879668	4.761599303375591	-0.14537465349592346	-0.03790505537806781	4	0.99609	100000	41
Americas	48	35.0	belly	n	6200.356944444444	48.0	4.213611109554767	4.225299617399772	-0.011688507845004402	-0.005864844578515799	4	0.97121	100000	48
Americas	48	36.0	belly	o	6232.739541160594	48.0	3.4828382260725403	3.387898907165939	0.09493931890660129	0.02552513100077628	4	1e-05	100000	53
Americas	48	37.0	belly	p	6318.2722630718945	48.0	6.103659838438034	5.959092393517494	0.14456744492053986	0.022657199684323105	4	0.0	100000	47
Americas	48	38.0	belly	q	5859.0	48.0	7.676565011342366	7.423971864912245	0.2525931464301215	0.03406284142568616	4	0.17352	100000	6
Americas	48	39.0	belly	r	6289.666666666667	48.0	4.87750158045027	4.703635573387146	0.1738660070631239	0.03280325009947805	4	0.18505	100000	8
Americas	48	40.0	belly	s	6128.583333333333	48.0	5.911680714289347	6.075799306233724	-0.1641185919443766	-0.030222869945747063	4	0.9965	100000	14
Americas	48	41.0	belly	t	6313.3933333333325	48.0	4.584395011266072	4.6682386318842575	-0.0838436206181844	-0.02181928631701421	4	0.86428	100000	42
Americas	48	42.0	belly	u	6301.250946969696	48.0	4.066928132465391	4.037205648467396	0.029722483997995208	-0.001223854784708737	4	0.67222	100000	55
Americas	48	43.0	belly	v	6221.5	48.0	8.352460861206055	8.365697145462036	-0.013236284255981494	0.00033108184367460023	4	0.62502	100000	3
Americas	48	44.0	belly	w	6471.46875	48.0	5.988781787455082	5.977289669215679	0.011492118239402771	-0.0065180545583951545	4	0.99041	100000	22
Americas	48	45.0	belly	x	6336.0	48.0	6.888376656032743	6.67229031381153	0.21608634222121464	0.03052742083394523	4	0.00148	100000	12
Americas	48	46.0	belly	y	6239.142857142857	48.0	6.043332508632115	5.9817730358668735	0.061559472765241284	0.011766780692069559	4	0.13208	100000	7
Americas	48	47.0	belly	z	6049.5	48.0	7.478057146072388	7.268441438674927	0.20961570739746094	0.027729636003753402	4	0.25101	100000	2
Americas	48	48.0	belly	~	6356.944444444444	48.0	1.0591284627952273	1.001264296117283	0.05786416667794426	-0.1796961984427909	4	0.22823	100000	17
Americas	49	2.0	neck	EOW	6324.841516339869	49.0	1.1995956813207542	1.396782245643437	-0.19718656432268275	-0.1580287136348939	4	1.0	100000	190
Americas	49	3.0	neck	 	6244.333333333333	49.0	8.23425841331482	8.190823713938395	0.043434699376424156	0.0055934317115429654	4	0.31178	100000	4
Americas	49	8.0	neck	3	6301.927083333333	49.0	5.514908734709024	5.252991994222005	0.26191674048701924	0.03842321172668579	4	0.12771	100000	34
Americas	49	10.0	neck	5	6376.75	49.0	6.336154818534851	6.588420510292053	-0.25226569175720215	-0.0399299335187809	4	1.0	100000	4
Americas	49	11.0	neck	7	6262.427272727273	49.0	7.407405757904053	7.0750291000712995	0.33237665783275255	0.042653254846534976	4	0.02747	100000	23
Americas	49	13.0	neck	C	6371.851851851851	49.0	7.075730553379765	6.757406172928986	0.31832438045077854	0.04332630853208237	4	0.00047	100000	12
Americas	49	14.0	neck	E	5752.0	49.0	6.9303364753723145	6.5290207862854	0.401315689086914	0.0579071002559589	4	0.49797	100000	1
Americas	49	17.0	neck	N	6221.466666666666	49.0	5.0103520552317296	4.848612181345621	0.16173987388610836	0.03208099045980345	4	0.0041	100000	8
Americas	49	18.0	neck	S	6214.423611111111	49.0	6.15323531627655	5.954754889011383	0.19848042726516724	0.02968058038977251	4	0.01541	100000	17
Americas	49	22.0	neck	a	6305.757397959183	49.0	2.797497966459819	2.9433418778588583	-0.14584391139903843	-0.0574414408527788	4	1.0	100000	92
Americas	49	23.0	neck	b	6443.5	49.0	5.602551500002543	5.290818969408671	0.31173253059387207	0.05012371051758596	4	0.00413	100000	9
Americas	49	24.0	neck	c	6133.166666666667	49.0	7.850596189498901	7.6087814172108965	0.24181477228800455	0.03075386451446221	4	0.03197	100000	6
Americas	49	25.0	neck	d	6451.5	49.0	5.331909775733948	5.151657342910767	0.18025243282318112	0.0367966500243068	4	0.02682	100000	9
Americas	49	26.0	neck	e	6460.672619047619	49.0	4.2383983284235	4.31080707694803	-0.07240874852452958	-0.023920620764852137	4	0.96694	100000	28
Americas	49	28.0	neck	g	6120.1	49.0	6.269317865371704	5.842053031921386	0.4272648334503174	0.06867694701087405	4	0.01538	100000	6
Americas	49	29.0	neck	h	6329.527777777777	49.0	6.794715620853283	6.696568798135828	0.09814682271745473	0.009175258709312049	4	0.06358	100000	26
Americas	49	30.0	neck	i	6342.015656565656	49.0	3.399367739335455	3.511225751192883	-0.11185801185742773	-0.04920765294758927	4	0.9989	100000	61
Americas	49	32.0	neck	k	6296.978937728937	49.0	4.280171868146849	3.9687955892348024	0.31137627891204583	0.08383854834338875	4	0.0	100000	84
Americas	49	33.0	neck	l	6099.833333333334	49.0	5.624964041240288	5.1771971018928475	0.4477669393474405	0.07779478935065552	4	0.0	100000	42
Americas	49	34.0	neck	m	6267.693333333333	49.0	4.818419495423635	4.78284884373347	0.03557065169016523	0.005429328701062661	4	0.03801	100000	19
Americas	49	35.0	neck	n	6262.591431320002	49.0	4.428201255836512	4.4881966047595645	-0.05999534892305219	-0.01674688960669226	4	0.99999	100000	68
Americas	49	36.0	neck	o	6296.0515873015875	49.0	3.2974121007654396	3.0020403025642275	0.29537179820121284	0.09853928493119168	4	0.0	100000	61
Americas	49	37.0	neck	p	6182.996527777777	49.0	6.505390517413616	6.230243172496557	0.27514734491705894	0.044735467578676615	4	2e-05	100000	40
Americas	49	38.0	neck	q	5996.05	49.0	9.396912360191344	8.973589531580608	0.4233228286107381	0.0459818166206547	4	0.0	100000	41
Americas	49	39.0	neck	r	6596.5	49.0	4.511737002266778	4.169400480058458	0.3423365222083197	0.07079874135095798	4	0.00208	100000	9
Americas	49	40.0	neck	s	6216.431818181818	49.0	5.466771351207386	5.347405648231506	0.11936570297588003	0.018715918370243296	4	0.11183	100000	23
Americas	49	41.0	neck	t	6418.594202898552	49.0	4.918624475382376	4.899661938349406	0.018962537032970482	0.0035690293067911186	4	0.50961	100000	42
Americas	49	42.0	neck	u	6302.24577922078	49.0	3.802934211518341	3.7982379714389896	0.004696240079351332	-0.005482402389961063	4	0.07279	100000	90
Americas	49	43.0	neck	v	6004.0	49.0	8.001481056213379	8.155887603759766	-0.1544065475463867	-0.0192972459050547	4	1.0	100000	1
Americas	49	44.0	neck	w	6155.8	49.0	6.050083196163177	6.150372266769409	-0.10028907060623166	-0.014711432226090844	4	0.73952	100000	13
Americas	49	45.0	neck	x	6043.666666666667	49.0	6.764232476552327	6.528679847717285	0.23555262883504233	0.03420379937943705	4	0.06251	100000	6
Americas	49	46.0	neck	y	6177.729166666667	49.0	5.428320030371348	5.498574197292328	-0.07025416692097981	-0.012843768549962808	4	0.99995	100000	28
Americas	49	47.0	neck	z	5974.0	49.0	11.903124809265137	11.271130561828612	0.6319942474365234	0.0530948181728374	4	0.49973	100000	1
Americas	49	48.0	neck	~	6260.180555555555	49.0	0.652426238068276	0.6536439655141698	-0.0012177274458938052	-0.32966066540009986	4	0.35019	100000	17
Americas	50	2.0	breast	EOW	6417.055026190777	50.0	1.0902405383777607	1.1574345882149641	-0.06719404983720285	-0.06025020292446363	4	1.0	100000	1001
Americas	50	3.0	breast	 	6306.8822843822845	50.0	8.550348458868084	8.51734184940934	0.0330066094587455	0.002990980946724294	4	0.51338	100000	33
Americas	50	6.0	breast	$	5903.0	50.0	2.304856777191162	4.308417081832886	-2.0035603046417236	-1.107958613264267	4	1.0	100000	2
Americas	50	7.0	breast	*	6363.850146198831	50.0	6.294779996404871	6.23136644762859	0.0634135487762808	-0.00045323012738032324	4	0.99861	100000	100
Americas	50	8.0	breast	3	6307.083747412008	50.0	5.3694789965700656	5.195294001581259	0.17418499498880674	0.027639404293391023	4	0.0	100000	94
Americas	50	10.0	breast	5	6488.761656746032	50.0	6.942822277545929	6.737982160515256	0.20484011703067354	0.029011311123704874	4	0.0	100000	65
Americas	50	11.0	breast	7	6407.813620525817	50.0	7.253408983950187	7.109928193623645	0.1434807903265433	0.01948703384903969	4	0.0	100000	159
Americas	50	12.0	breast	8	5976.875	50.0	9.05446743965149	8.884302735328674	0.17016470432281494	0.02069754193539806	4	0.03033	100000	6
Americas	50	13.0	breast	C	6469.684030142664	50.0	6.679523331135415	6.548788327988074	0.13073500314733955	0.019542799875444505	4	0.0	100000	285
Americas	50	14.0	breast	E	6117.807692307692	50.0	5.152150560648012	5.241023739178976	-0.08887317853096205	-0.030944459372372998	4	0.9144	100000	19
Americas	50	16.0	breast	L	6175.4375	50.0	9.07293501496315	9.294269323348999	-0.221334308385849	-0.03141573971746129	4	0.96399	100000	16
Americas	50	17.0	breast	N	6311.785714285715	50.0	5.262565828505016	4.977560009275164	0.2850058192298525	0.0534767585119772	4	0.00013	100000	14
Americas	50	18.0	breast	S	6287.063519119769	50.0	7.130894924792721	7.116426830952732	0.01446809383998872	0.0015362376041655765	4	0.60768	100000	88
Americas	50	19.0	breast	T	6329.2	50.0	7.387360382080078	7.244582462310791	0.14277791976928708	0.02003338022102464	4	0.03256	100000	5
Americas	50	20.0	breast	X	5964.75	50.0	9.814414024353027	9.50380539894104	0.3106086254119873	0.031056195094238275	4	0.0622	100000	4
Americas	50	21.0	breast	Z	6095.666666666667	50.0	8.470866468217638	8.351521809895834	0.11934465832180446	0.013831666888680412	4	0.001	100000	10
Americas	50	22.0	breast	a	6415.439661141574	50.0	2.802404889944799	2.7739319173688917	0.028472972575906818	-0.00037615637427425037	4	0.00603	100000	493
Americas	50	23.0	breast	b	6286.844360902255	50.0	5.5082404021133256	5.5383154467134155	-0.030075044600089168	-0.008523588003897726	4	0.98317	100000	46
Americas	50	24.0	breast	c	6251.764058411825	50.0	6.85542749640893	6.7752641051399465	0.08016339126898318	0.010511487323446037	4	0.00021	100000	103
Americas	50	25.0	breast	d	6348.392418300654	50.0	5.631322659417695	5.668560550633599	-0.037237891215904095	-0.009331228984685367	4	0.93136	100000	72
Americas	50	26.0	breast	e	6490.694650065381	50.0	4.391327327946204	4.413584253166927	-0.02225692522072373	-0.010681534455230379	4	0.51203	100000	173
Americas	50	27.0	breast	f	6511.5	50.0	7.268678545951843	6.841482043266296	0.4271965026855469	0.05521156646942628	4	0.06172	100000	4
Americas	50	28.0	breast	g	6191.133333333333	50.0	6.000793488820394	5.889790285958184	0.11100320286220973	0.01408273713075067	4	0.01879	100000	21
Americas	50	29.0	breast	h	6322.124001536099	50.0	6.219147724206181	6.203363270107685	0.015784454098494913	-0.001673880531573635	4	0.2391	100000	93
Americas	50	30.0	breast	i	6457.434949041296	50.0	3.1376392552251033	3.127675171249414	0.009964083975689948	0.0010315836094865198	4	0.99999	100000	609
Americas	50	31.0	breast	j	6476.472222222222	50.0	7.296639343102773	7.197514722744624	0.09912462035814922	0.011680514620166569	4	0.03016	100000	15
Americas	50	32.0	breast	k	6316.637681676445	50.0	4.814176264507317	4.765596781550212	0.04857948295710514	0.013240106846741161	4	0.01572	100000	218
Americas	50	33.0	breast	l	6464.340340909091	50.0	5.131227346607531	5.180696442949049	-0.049469096341518436	-0.01119317137873088	4	1.0	100000	87
Americas	50	34.0	breast	m	6381.8618699626295	50.0	4.35166376866242	4.091323147203513	0.26034062145890635	0.06052674476557161	4	0.0	100000	271
Americas	50	35.0	breast	n	6332.277415458938	50.0	3.983414294750136	3.88876458775738	0.09464970699275582	0.024326703060432817	4	0.0	100000	201
Americas	50	36.0	breast	o	6411.243509336193	50.0	3.4966488751749956	3.4937621235244762	0.0028867516505191215	-0.004022586386493991	4	0.96473	100000	224
Americas	50	37.0	breast	p	6374.604214669739	50.0	6.24078016222683	6.207855401431909	0.032924760794920384	0.0033235666837636226	4	0.00109	100000	127
Americas	50	38.0	breast	q	6117.422619047618	50.0	8.604236844040098	8.437474208218712	0.16676263582138787	0.021729177012195126	4	0.27507	100000	28
Americas	50	39.0	breast	r	6830.10037593985	50.0	4.949003334690754	5.083243579434273	-0.13424024474351925	-0.03746105737069465	4	0.97787	100000	48
Americas	50	40.0	breast	s	6237.763924963925	50.0	5.479563366824931	5.494129501723968	-0.014566134899037558	-0.005017215959609245	4	0.74336	100000	106
Americas	50	41.0	breast	t	6363.790145994667	50.0	4.84636540581312	4.740732629864682	0.10563277594843748	0.018745001859515394	4	0.0	100000	239
Americas	50	42.0	breast	u	6430.148220260259	50.0	3.6474014068520986	3.5582469349646413	0.08915447188745691	0.023503655562367366	4	0.0	100000	467
Americas	50	43.0	breast	v	5989.833333333333	50.0	8.652084986368815	8.494542916615805	0.15754206975301105	0.017780736524206624	4	6e-05	100000	14
Americas	50	44.0	breast	w	6292.01654265873	50.0	6.482741042569517	6.417175816992919	0.06556522557659755	0.006278068138477927	4	6e-05	100000	101
Americas	50	45.0	breast	x	6269.972222222223	50.0	7.540509072004581	7.427694259905348	0.11281481209923237	0.015208065838925014	4	0.00031	100000	38
Americas	50	46.0	breast	y	6332.154320987655	50.0	6.191377806810685	6.163690480553073	0.027687326257611517	0.001489023004068005	4	0.22274	100000	60
Americas	50	47.0	breast	z	6256.583333333333	50.0	7.442461000548469	7.4400236871507435	0.0024373133977254016	0.0028437528222886067	4	0.21097	100000	16
Americas	50	48.0	breast	~	6296.418197278911	50.0	1.5651324499195736	1.5135166460584824	0.051615803861090936	-0.0557331035547541	4	0.09372	100000	67
Americas	51	2.0	heart	EOW	6319.15395453053	51.0	0.8823035255851887	0.9816931966326831	-0.09938967104749434	-0.1254910567650273	4	1.0	100000	164
Americas	51	3.0	heart	 	6165.0	51.0	9.183153708775839	9.017952998479208	0.16520071029663086	0.015407295393035033	4	0.03042	100000	6
Americas	51	5.0	heart	""""	5997.152380952381	51.0	6.242375262578329	5.702219651994251	0.5401556105840774	0.06863920263622716	4	0.01066	100000	22
Americas	51	8.0	heart	3	6302.3125	51.0	5.32759519169728	5.131377766529719	0.19621742516756058	0.034377672855203274	4	0.05664	100000	27
Americas	51	10.0	heart	5	6327.666666666667	51.0	6.913875579833984	6.825711886088054	0.08816369374593098	0.008668167191715667	4	0.37653	100000	3
Americas	51	13.0	heart	C	6140.9857142857145	51.0	6.1401784113475255	5.68629628249577	0.45388212885175433	0.07700314461338117	4	4e-05	100000	15
Americas	51	16.0	heart	L	6222.0	51.0	9.23887691895167	8.959589838981628	0.2792870799700419	0.030372190304456766	4	0.00783	100000	7
Americas	51	17.0	heart	N	6447.333333333333	51.0	5.075049161911011	4.798328955968221	0.2767202059427896	0.05086230495850456	4	0.01593	100000	6
Americas	51	18.0	heart	S	6112.4875	51.0	6.669023811817169	6.551185131072998	0.11783868074417116	0.020420542852208463	4	0.00463	100000	13
Americas	51	22.0	heart	a	6252.907914462081	51.0	2.9612975240936357	3.05879255428884	-0.09749503019520425	-0.05483029772608779	4	1.0	100000	137
Americas	51	23.0	heart	b	6376.071428571428	51.0	6.826652118137905	6.456193719591413	0.3704583985464914	0.05351538950237794	4	0.01529	100000	8
Americas	51	25.0	heart	d	6203.4375	51.0	5.95466884970665	5.774912804365158	0.1797560453414917	0.028515378558025994	4	0.10029	100000	9
Americas	51	26.0	heart	e	6319.003571428571	51.0	4.623445900565102	4.644633833851133	-0.0211879332860311	-0.004465202969172145	4	0.99515	100000	44
Americas	51	27.0	heart	f	5823.0	51.0	6.425317287445068	6.269139289855957	0.1561779975891113	0.0243066592048737	4	0.49791	100000	1
Americas	51	28.0	heart	g	6470.0	51.0	6.973986625671387	6.304528713226318	0.6694579124450684	0.0959935756086454	4	0.49848	100000	1
Americas	51	29.0	heart	h	6336.745098039216	51.0	6.424955762679281	6.259795025283216	0.1651607373960657	0.01750072501474967	4	0.00114	100000	41
Americas	51	30.0	heart	i	6249.61111111111	51.0	3.368910074234009	3.396992566519314	-0.028082492285304603	-0.014302237455061956	4	0.88298	100000	75
Americas	51	31.0	heart	j	6021.5	51.0	7.816519021987915	7.80459463596344	0.011924386024475098	-0.0082123611172569	4	0.37068	100000	3
Americas	51	32.0	heart	k	6246.986352657004	51.0	4.64868023055763	4.582329368389748	0.06635086216788362	0.010130332732753263	4	0.01464	100000	71
Americas	51	33.0	heart	l	6154.851851851852	51.0	5.48855681429184	5.252890666571173	0.23566614772066657	0.04556928509332148	4	0.00135	100000	29
Americas	51	34.0	heart	m	6190.196078431373	51.0	4.910991708437602	4.788364286516226	0.12262742192137474	0.016544424016235324	4	0.00016	100000	33
Americas	51	35.0	heart	n	6225.886805555556	51.0	3.834882674945726	3.8686088348428407	-0.03372615989711547	-0.00921104702921033	4	0.786	100000	53
Americas	51	36.0	heart	o	6331.078210678211	51.0	3.8972041332790517	3.8444411341074054	0.05276299917164649	0.013919947273704289	4	0.13049	100000	57
Americas	51	37.0	heart	p	6295.083333333334	51.0	6.322950283686319	6.085361758867899	0.2375885248184204	0.04182641302623262	4	0.00015	100000	28
Americas	51	39.0	heart	r	6550.25	51.0	6.213283121585846	5.970658510923386	0.24262461066246033	0.03364009600702299	4	0.15675	100000	6
Americas	51	40.0	heart	s	6369.9307575757575	51.0	5.755644172755155	5.508884857640123	0.24675931511503277	0.0439149109923174	4	0.0	100000	43
Americas	51	41.0	heart	t	6314.6578947368425	51.0	4.8894389473406	4.773355419474437	0.11608352786616276	0.020822239430479967	4	3e-05	100000	31
Americas	51	42.0	heart	u	6302.571428571428	51.0	4.5187144445724226	4.4494519989236405	0.06926244564878156	0.014650615081155277	4	0.00018	100000	60
Americas	51	43.0	heart	v	6063.0	51.0	9.764601071675619	9.213398933410645	0.551202138264974	0.05352749213733104	4	0.12492	100000	3
Americas	51	44.0	heart	w	6476.041666666667	51.0	6.102288284235531	5.9784571213854685	0.12383116285006206	0.010910831763709898	4	0.66256	100000	19
Americas	51	45.0	heart	x	6301.5625	51.0	8.048666715621948	7.627939999103546	0.4207267165184021	0.0512942338924461	4	0.00192	100000	10
Americas	51	46.0	heart	y	6096.563492063492	51.0	6.6770883571533926	6.451532818022228	0.22555553913116455	0.03244654509871128	4	2e-05	100000	18
Americas	51	48.0	heart	~	6171.63888888889	51.0	0.930657566835483	0.7426088579274991	0.1880487089079839	-0.21706668371379126	4	0.22638	100000	16
Americas	52	2.0	liver	EOW	6382.431704581421	52.0	1.1282487750231693	1.2858915631680092	-0.1576427881448403	-0.1348623886746942	4	1.0	100000	913
Americas	52	3.0	liver	 	6326.720833333334	52.0	8.50315956627881	8.336494724838822	0.16666484143998886	0.016510074447205536	4	0.00527	100000	39
Americas	52	6.0	liver	$	6019.166666666667	52.0	3.767019192377726	4.9060360590616865	-1.1390168666839602	-0.9826162898294815	4	0.93752	100000	4
Americas	52	7.0	liver	*	6438.188961988303	52.0	6.5096945631190355	6.442393351570208	0.06730121154882754	7.802069971461152e-05	4	0.99211	100000	104
Americas	52	8.0	liver	3	6254.045225927918	52.0	5.354967128697724	5.105618822532934	0.2493483061647894	0.03593527839207362	4	0.00541	100000	134
Americas	52	10.0	liver	5	6649.744791666667	52.0	6.327661514282227	6.2521796226501465	0.07548189163207998	0.011928876325275799	4	0.0	100000	19
Americas	52	11.0	liver	7	6510.797260257858	52.0	7.362120782493221	7.231719362667875	0.13040141982534567	0.016111479314700358	4	0.0	100000	104
Americas	52	12.0	liver	8	6970.0	52.0	10.089195549488068	10.09521222114563	-0.006016671657562277	0.0025854059278711677	4	0.61747	100000	7
Americas	52	13.0	liver	C	6411.626896399055	52.0	6.647015817336143	6.3240308551338416	0.32298496220230066	0.05121192860842822	4	0.0	100000	93
Americas	52	14.0	liver	E	6613.5952380952385	52.0	5.002089640923908	4.961461870443253	0.0406277704806555	-0.011478548883829908	4	0.57067	100000	30
Americas	52	16.0	liver	L	6134.714285714285	52.0	8.824297434943063	8.592954240526472	0.2313431944165911	0.026294492879596707	4	7e-05	100000	30
Americas	52	17.0	liver	N	6299.00303030303	52.0	5.22248773430333	5.076750213449651	0.1457375208536784	0.020947227743002797	4	0.51166	100000	25
Americas	52	18.0	liver	S	6276.653014890167	52.0	7.146636020446552	6.980041963110696	0.16659405733585428	0.02481648585887862	4	0.0	100000	68
Americas	52	19.0	liver	T	6434.5	52.0	9.404029170672098	9.061228632926941	0.3428005377451579	0.03550212194079847	4	0.26514	100000	6
Americas	52	20.0	liver	X	5996.083333333333	52.0	9.251281638940176	8.892454286416372	0.3588273525238037	0.037785377637429174	4	0.11199	100000	8
Americas	52	21.0	liver	Z	6165.375	52.0	9.801925659179688	9.08339250087738	0.7185331583023071	0.073744328705643	4	0.0317	100000	5
Americas	52	22.0	liver	a	6373.092001788449	52.0	2.595342315288703	2.6322328117898963	-0.03689049650119382	-0.014090066985908405	4	0.31572	100000	790
Americas	52	23.0	liver	b	6389.108207934337	52.0	5.994516170802206	5.711545265231892	0.2829709055703141	0.043690173402820456	4	0.0	100000	109
Americas	52	24.0	liver	c	6137.616666666667	52.0	7.080650808546278	6.98620880762736	0.09444200091891815	0.004706914153116639	4	0.13877	100000	40
Americas	52	25.0	liver	d	6403.902777777778	52.0	5.419086586104499	5.245026303662194	0.17406028244230481	0.031477334192655464	4	6e-05	100000	38
Americas	52	26.0	liver	e	6299.456281119933	52.0	4.182762418678243	4.191849059673411	-0.009086640995168515	-0.0050817520176863395	4	1.0	100000	324
Americas	52	27.0	liver	f	6182.0	52.0	6.735696315765381	6.340372323989868	0.3953239917755127	0.0574777619842899	4	0.24881	100000	2
Americas	52	28.0	liver	g	6177.744047619048	52.0	5.448705578843752	5.362543448805809	0.08616213003794351	0.014442874223610064	4	0.00314	100000	54
Americas	52	29.0	liver	h	6337.511288480038	52.0	6.390572557450344	6.3585160569560655	0.03205650049427945	-0.002208847902407488	4	0.40494	100000	141
Americas	52	30.0	liver	i	6418.415731373746	52.0	3.284556043709811	3.3012756859224153	-0.016719642212605253	-0.012989497447328543	4	0.93891	100000	337
Americas	52	31.0	liver	j	6318.041666666666	52.0	7.360672732194265	7.338632802168528	0.022039930025736502	-0.0007861090447067419	4	0.29649	100000	11
Americas	52	32.0	liver	k	6342.7156449759395	52.0	4.770640249748376	4.6237459219202135	0.14689432782816197	0.03177927820066657	4	0.0	100000	267
Americas	52	33.0	liver	l	6148.752736726875	52.0	5.092745411700521	4.9366488363551	0.15609657534542057	0.03329210691507105	4	0.0	100000	131
Americas	52	34.0	liver	m	6325.371017048794	52.0	4.43408268741269	4.262966519653762	0.17111616775892816	0.035037681029003294	4	0.0	100000	124
Americas	52	35.0	liver	n	6375.2406701483915	52.0	4.031914393527786	4.031578715553063	0.00033567797472360765	-0.002815794105964547	4	0.00698	100000	265
Americas	52	36.0	liver	o	6326.993478835979	52.0	4.086508070333505	3.976034348404177	0.11047372192932814	0.019224118334287	4	0.00842	100000	207
Americas	52	37.0	liver	p	6359.337717866561	52.0	6.224298763868163	6.061230148990881	0.16306861487728225	0.022919063167051838	4	0.0	100000	210
Americas	52	38.0	liver	q	6230.119841269841	52.0	8.410240362813234	8.220206611370914	0.19003375144231888	0.02246999167874356	4	0.00322	100000	24
Americas	52	39.0	liver	r	6415.969708396179	52.0	4.835047817428008	4.761185283851566	0.0738625335764424	0.015386300158198859	4	0.0	100000	101
Americas	52	40.0	liver	s	6464.746212121212	52.0	5.234657035612497	5.151155304908753	0.08350173070374563	0.015578857346382953	4	0.0	100000	178
Americas	52	41.0	liver	t	6369.036050951655	52.0	4.809779532593646	4.525035099990133	0.2847444326035149	0.06439135591204578	4	0.0	100000	274
Americas	52	42.0	liver	u	6350.7820527855365	52.0	4.167549461555985	4.211728982421178	-0.044179520865192994	-0.017224244010735284	4	1.0	100000	201
Americas	52	43.0	liver	v	6800.085714285715	52.0	8.592757633754186	8.531299536568778	0.06145809718540738	0.005107277961076005	4	0.01563	100000	13
Americas	52	44.0	liver	w	6312.219731800766	52.0	6.199072611273216	6.093902093619027	0.10517051765418926	0.01165513839044202	4	0.00052	100000	94
Americas	52	45.0	liver	x	6254.871428571428	52.0	7.789658801896231	7.437575260230473	0.3520835416657584	0.03882093315826284	4	0.0	100000	28
Americas	52	46.0	liver	y	6452.512689035916	52.0	5.838242050530254	5.879412141173759	-0.04117009064350477	-0.010679811315162636	4	1.0	100000	106
Americas	52	47.0	liver	z	6041.765151515152	52.0	7.566004774787209	7.483343503691933	0.0826612710952759	0.011366099625143686	4	0.00907	100000	18
Americas	52	48.0	liver	~	6321.332254901961	52.0	1.1223236126895824	1.148849995278455	-0.026526382588872723	-0.22331039639149666	4	0.23115	100000	86
Americas	53	2.0	drink	EOW	6425.593987732106	53.0	1.2980444742887693	1.0660891531429046	0.23195532114586462	0.17303342651874243	4	0.0	100000	1077
Americas	53	3.0	drink	 	6463.666666666667	53.0	8.306808789571127	8.20191224416097	0.10489654541015625	0.011727488143720691	4	0.24892	100000	5
Americas	53	6.0	drink	$	5949.5	53.0	2.298451244831085	4.1453447341918945	-1.846893489360809	-0.9920993331217642	4	1.0	100000	3
Americas	53	7.0	drink	*	6598.431227106227	53.0	6.69482234557033	6.320966329657551	0.37385601591277906	0.05157680714515998	4	0.01271	100000	83
Americas	53	8.0	drink	3	6466.446019607842	53.0	5.695044668642913	5.539394465387256	0.1556502032556565	0.017458077281400784	4	0.00015	100000	99
Americas	53	10.0	drink	5	6822.214285714285	53.0	7.014397348676409	7.269594533102853	-0.2551971844264439	-0.035279609528906	4	0.96842	100000	8
Americas	53	11.0	drink	7	6337.654024914809	53.0	6.957250917243543	6.849549387410006	0.10770152983353717	0.01510480908113593	4	0.0	100000	175
Americas	53	12.0	drink	8	7138.75	53.0	8.972576975822449	8.751715183258057	0.2208617925643921	0.023598503785913362	4	0.03033	100000	5
Americas	53	13.0	drink	C	6323.64375	53.0	6.394302302598954	6.431906899809837	-0.03760459721088412	-0.00425485721731284	4	0.16082	100000	38
Americas	53	14.0	drink	E	6241.910256410256	53.0	5.432307836336967	5.478224992752075	-0.045917156415107914	-0.012500534797442186	4	0.95672	100000	21
Americas	53	16.0	drink	L	6025.2444444444445	53.0	9.0741055170695	9.179263866212633	-0.10515834914313422	-0.010848341235941653	4	0.74272	100000	18
Americas	53	17.0	drink	N	6253.257575757575	53.0	5.11849170742613	5.181794246037802	-0.06330253861167214	-0.012040949336057382	4	0.53881	100000	19
Americas	53	19.0	drink	T	7048.0	53.0	6.9087233543396	6.8500566482543945	0.05866670608520508	0.008357524312545725	4	0.06373	100000	4
Americas	53	20.0	drink	X	6015.666666666667	53.0	9.182007720735337	9.13328710132175	0.04872061941358776	0.00591767986724433	4	0.94376	100000	33
Americas	53	22.0	drink	a	6453.279143610014	53.0	2.7202812002537127	2.8015400918082283	-0.08125889155451468	-0.04445188194366389	4	1.0	100000	527
Americas	53	23.0	drink	b	6491.435714285714	53.0	5.411467727836298	5.621371741197548	-0.20990401336124967	-0.039438326740281915	4	0.99902	100000	43
Americas	53	24.0	drink	c	6306.596320346321	53.0	7.292696305683681	7.4111524650028775	-0.11845615931919642	-0.016806684620994546	4	0.99888	100000	28
