language_id	macroarea	item_id	concept_id	Latitude	Longitude	family_size	length	none	onehot	mi-onehot	unc-onehot	iso_code	p_value	n_permutations	n_concepts
5306	Pacific	229644.2972972973	51.91891891891892	-6.5	146.75	17803.0	5.27027027027027	3.547168343243243	3.5308408108108114	0.016327548418486493	0.005016951577162163	nop	0.211536	1000000	37
5307	Pacific	195045.75757575757	43.72727272727273	-6.080000000000004	146.84000000000006	17803.0	5.0606060606060606	3.715103675757576	3.6890587939393935	0.026044867660606055	0.0070759691203030285	yuw	0.087969	1000000	33
5308	Pacific	219557.40476190476	49.86904761904762	-6.1700000000000035	147.42000000000004	17803.0	5.285714285714286	3.6416900404761927	3.5828561952380977	0.05883384018607142	0.015986326574761907	ons	1.4e-05	1000000	84
5309	Pacific	210250.37931034484	46.96551724137931	-5.830000000000003	145.94000000000003	17803.0	5.620689655172414	3.41143137586207	3.352037510344828	0.059393875275862096	0.019448249587931035	rwo	0.041328	1000000	29
5310	Pacific	216454.92105263157	48.89473684210526	-5.830000000000005	146.0	17803.0	4.447368421052632	3.442072189473684	3.382725626315789	0.05934655727105264	0.017696872715789472	rwo	0.016949	1000000	38
5311	Pacific	219559.14285714287	49.86904761904762	-6.1700000000000035	147.17000000000004	17803.0	4.916666666666667	3.599776471428572	3.5588315440476195	0.04094492253714285	0.01067034993809524	spl	0.001263	1000000	84
5312	Pacific	217848.66666666666	49.22222222222222	-6.5	147.75	17803.0	5.027777777777778	3.660560088888889	3.6226037277777774	0.03795635715833334	0.011472995833333333	sej	0.00851	1000000	36
5313	Pacific	225015.34210526315	50.8421052631579	-6.169999999999995	147.57999999999996	17803.0	4.815789473684211	3.590421789473684	3.555274165789473	0.035147635953157896	0.01042147581131579	slw	0.104992	1000000	38
5314	Pacific	220830.05747126436	50.02298850574713	-6.170000000000003	146.67000000000004	17803.0	6.850574712643678	4.117038206896551	4.058554387356323	0.058483814670114966	0.014801289178160912	smc	2e-06	1000000	87
5315	Pacific	225245.20588235295	50.8235294117647	-6.1699999999999955	146.67000000000004	17803.0	5.294117647058823	3.677620379411764	3.62663960882353	0.05098078562058823	0.015766754482352947	smc	0.018193	1000000	34
5316	Pacific	204363.25	46.3	5.7400000000000055	146.6100000000001	17803.0	6.05	3.719910425000002	3.685350865	0.03455954823749998	0.008733786921249998	ta0	0.000429	1000000	80
5317	Pacific	219563.17857142858	49.86904761904762	-6.1700000000000035	147.07999999999996	17803.0	5.25	3.6344671166666673	3.591582228571429	0.04288486629666667	0.010814891073095237	tim	0.000968	1000000	84
5318	Pacific	219564.17857142858	49.86904761904762	-6.420000000000003	147.42000000000004	17803.0	5.392857142857143	3.5358750857142844	3.5097494928571433	0.02612560407261905	0.006636841559523806	tbv	0.050238	1000000	84
5319	Pacific	207237.1891891892	46.54054054054054	-6.419999999999995	146.60999999999999	17803.0	6.1891891891891895	3.849783489189189	3.8016692432432437	0.0481142419027027	0.01384276449864865	uvh	0.012871	1000000	37
5320	Pacific	181768.05405405405	40.4054054054054	-6.1699999999999955	146.5	17803.0	5.513513513513513	3.8277408756756754	3.8140189108108102	0.013721981497297297	0.0036395547175675684	wnc	0.354303	1000000	37
5321	Pacific	209270.5	46.9	-6.0	146.57999999999996	17803.0	5.675	3.7208717024999998	3.701443385	0.01942833082	0.005789570512499999	yut	0.072187	1000000	40
5322	Pacific	205266.08695652173	46.52173913043478	-7.899999999999991	146.92000000000004	661.0	5.3478260869565215	3.7207181855072458	3.6698334739130427	0.050884737517391324	0.014439428982608688	am0	0.001481	1000000	69
5323	Pacific	208804.7111111111	47.36666666666667	-7.330000000000005	146.75	661.0	5.588888888888889	3.827803008888889	3.783431284444444	0.04437171610466668	0.01150588108611111	big	0.00091	1000000	90
5324	Pacific	219706.07291666666	49.708333333333336	-8.580000000000013	147.32999999999996	661.0	5.583333333333333	3.6180457958333343	3.6134507729166665	0.0045950362037500015	0.0013333778464583333	fuy	0.360866	1000000	96
5325	Pacific	218359.11764705883	49.529411764705884	-8.580000000000009	147.32999999999996	661.0	4.870588235294117	3.946081296470589	3.923470767058825	0.02261052985670588	0.007325569821764705	fuy	0.074978	1000000	85
5326	Pacific	207179.70833333334	46.541666666666664	-8.0	146.82999999999996	661.0	5.75	3.5515572708333334	3.4945380791666665	0.05701916409999999	0.018640532777083333	kup	0.151294	1000000	24
5327	Pacific	192069.02631578947	42.94736842105263	-8.419999999999998	147.17000000000004	661.0	5.842105263157895	3.645281494736843	3.5929209789473684	0.05236052237210523	0.01660441447026316	ttd	0.011681	1000000	38
5328	Pacific	218941.7676767677	49.58585858585859	-8.419999999999987	147.17000000000004	661.0	7.484848484848484	3.8109141989898982	3.7984534757575767	0.012460735358585858	0.003178207832626261	ttd	0.127186	1000000	99
5329	Pacific	198870.6911764706	45.01470588235294	-7.75	146.92000000000004	661.0	3.926470588235294	3.7110832485294116	3.6623409397058815	0.048742287418823534	0.012613052759411764	wer	0.027326	1000000	68
5330	Pacific	214142.03333333333	47.733333333333334	-9.050000000000004	148.07999999999996	575.0	4.8	3.799706563333334	3.743030760000001	0.056675808320000014	0.017778038548999998	aom	0.020647	1000000	30
5331	Pacific	216354.24137931035	48.41379310344828	-9.330000000000005	148.07999999999996	575.0	4.9655172413793105	3.6270641241379304	3.613015148275862	0.014048970837931033	0.005619244402068964	bbb	0.380802	1000000	29
5332	Pacific	219364.92307692306	49.12820512820513	-9.08	148.42000000000004	575.0	5.230769230769231	3.420604351282052	3.374667274358974	0.0459370735974359	0.013839799508076926	mcq	0.020675	1000000	39
5333	Pacific	216469.6	48.36666666666667	-9.5	147.32999999999996	575.0	5.1	3.3748683233333336	3.369815123333333	0.005053217758333335	0.0010409066066666653	kbk	0.40245	1000000	30
5334	Pacific	200870.05714285714	44.642857142857146	-9.5	147.32999999999996	575.0	5.414285714285715	3.47317755142857	3.458936000000001	0.014241555567857153	0.003515472584285715	kbk	0.224026	1000000	70
5335	Pacific	216472.26666666666	48.36666666666667	-9.330000000000005	147.07999999999996	575.0	5.133333333333334	3.38180439	3.3724778200000003	0.009326576972166671	0.0019826219405666653	kqi	0.327971	1000000	30
5336	Pacific	187671.1379310345	42.53448275862069	-9.329999999999998	147.07999999999996	575.0	5.068965517241379	3.6527297982758618	3.634147303448277	0.018582504734482766	0.004709826015517241	kqi	0.223371	1000000	58
5337	Pacific	213257.07142857142	47.67857142857143	-9.0	147.5	575.0	4.892857142857143	3.3444969892857137	3.3325971750000005	0.011899811253571427	0.0035037676571428567	kpx	0.294227	1000000	28
5338	Pacific	213258.14285714287	47.67857142857143	-9.0	147.5	575.0	4.892857142857143	3.3444969892857137	3.3325971750000005	0.011899811253571427	0.0035037676571428567	kpx	0.294265	1000000	28
5339	Pacific	194192.74193548388	44.016129032258064	-9.0	147.5	575.0	4.854838709677419	3.6437953048387093	3.6366540709677406	0.0071412249830645124	0.0010894068756451612	kpx	0.379156	1000000	62
5340	Pacific	234274.2105263158	52.8421052631579	-9.329999999999997	148.07999999999996	575.0	5.228070175438597	4.0502550894736835	4.032572691228072	0.017682410247368413	0.006124953666491225	bbb	0.270581	1000000	57
5341	Pacific	201631.2142857143	45.339285714285715	-9.050000000000008	148.07999999999996	575.0	5.25	4.320585149999999	4.345724644642857	-0.025139480208928578	-0.0019639396857142857	aom	0.840706	1000000	56
5342	Pacific	215279.39655172414	48.41379310344828	-9.329999999999998	148.07999999999996	575.0	5.017241379310345	3.9877998551724136	3.9821324586206894	0.005667414974137937	0.003385817638965518	bbb	0.423546	1000000	58
5343	Pacific	215359.58208955225	48.02985074626866	-6.5	143.5	67.0	5.970149253731344	3.4407283910447766	3.4179296999999997	0.022798680645522398	0.00702871777029851	foi	0.055179	1000000	67
5344	Pacific	223707.2894736842	50.23684210526316	-4.770000000000001	145.2299999999999	17803.0	5.473684210526316	3.601263144736842	3.591316360526315	0.009946785652105258	0.0022301086184210554	abw	0.274485	1000000	38
5345	Pacific	223812.4358974359	50.256410256410255	-5.199999999999997	145.39000000000001	17803.0	5.564102564102564	3.8384285615384615	3.8277580435897436	0.010670545367692305	0.001668720843589744	ali	0.216742	1000000	39
5346	Pacific	214170.44736842104	48.23684210526316	-5.25	145.57999999999996	17803.0	4.421052631578948	3.6828165921052634	3.678148260526316	0.004668336034210526	0.0012465185328947364	aey	0.385867	1000000	38
5347	Pacific	213677.94285714286	47.97142857142857	-5.0	144.92000000000004	17803.0	5.857142857142857	4.1019999657142865	4.0556493485714284	0.04635064378285715	0.010574706248571427	anh	0.024607	1000000	35
5348	Pacific	215889.0294117647	48.529411764705884	-5.509999999999998	145.93999999999997	17803.0	5.352941176470588	3.8689390117647053	3.8270175617647064	0.04192147481176472	0.012393140619117645	awm	0.12513	1000000	34
5349	Pacific	216402.38888888888	48.666666666666664	-5.6999999999999975	145.57999999999996	17803.0	5.444444444444445	3.79757741388889	3.7570072722222227	0.04057013361111112	0.009997152213888886	asd	0.098857	1000000	36
5350	Pacific	220725.57894736843	49.578947368421055	-5.099999999999997	144.8000000000001	17803.0	5.657894736842105	3.922763002631579	3.8892778815789484	0.03348513007105264	0.007839450881578943	ate	0.020035	1000000	38
5351	Pacific	210822.85294117648	47.38235294117647	-5.050000000000002	145.63000000000008	17803.0	4.823529411764706	3.905091708823528	3.891591958823529	0.013499758233823532	0.0031358729280294116	bpi	0.268814	1000000	34
5352	Pacific	220530.2972972973	49.567567567567565	-5.180000000000004	145.60999999999999	17803.0	4.783783783783784	3.666187470270271	3.6378758918918916	0.028311568616216212	0.007249843633783784	bmx	0.017212	1000000	37
5353	Pacific	220399.11458333334	50.010416666666664	-4.879999999999996	145.75	17803.0	5.333333333333333	3.754628520833334	3.712612909375	0.04201561481520833	0.012561014203135414	mlp	0.000654	1000000	96
5354	Pacific	216595.0243902439	48.41463414634146	-5.400000000000004	145.6999999999999	17803.0	5.560975609756097	3.6935968073170735	3.6809148390243918	0.012681972648780489	0.004354198051219512	bbd	0.242176	1000000	41
5355	Pacific	215817.67647058822	48.411764705882355	-5.289999999999999	145.5	17803.0	4.5	3.7803270941176472	3.757964905882353	0.02236217588235294	0.00636425993382353	bmh	0.200334	1000000	34
5356	Pacific	214415.66666666666	48.05128205128205	-4.580000000000003	145.46	17803.0	5.358974358974359	4.017778900000001	3.983978743589744	0.03380016192564103	0.005710274330769229	bie	0.130583	1000000	39
5357	Pacific	217243.7894736842	48.60526315789474	-4.889999999999996	145.56999999999996	17803.0	6.0	3.7753133710526305	3.737807602631579	0.037505726715789466	0.009685225223684207	bql	0.002611	1000000	38
5358	Pacific	219902.23595505618	49.73033707865169	-4.9200000000000035	145.57999999999996	17803.0	5.741573033707865	3.7268546887640457	3.7131041662921342	0.01375050480112359	0.0034392499707865142	bql	0.045083	1000000	89
5359	Pacific	212331.58823529413	47.76470588235294	-5.8000000000000025	145.32999999999996	17803.0	5.882352941176471	3.4150993117647057	3.363536064705881	0.051563248220588234	0.016227095997058825	bpm	0.029881	1000000	34
5360	Pacific	211265.76923076922	47.282051282051285	-5.5800000000000045	145.72999999999988	17803.0	4.769230769230769	3.7678223384615377	3.740567500000001	0.02725483194871794	0.005219637489743592	boj	0.189795	1000000	39
5361	Pacific	215903.36842105264	48.31578947368421	-5.5	145.92000000000004	17803.0	4.7105263157894735	3.676728563157895	3.6392295368421057	0.03749902580263158	0.010066065673684212	bpu	0.060601	1000000	38
5362	Pacific	225449.89743589744	50.53846153846154	-4.629999999999997	145.5500000000001	17803.0	5.794871794871795	3.787385897435897	3.7712291512820504	0.016156752504871797	0.0031697260089743585	buq	0.081681	1000000	39
5363	Pacific	220329.7894736842	49.36842105263158	-4.8000000000000025	145.63000000000008	17803.0	6.368421052631579	4.039086681578947	3.9884164526315784	0.050670209449210545	0.012468142433947369	dmc	0.0007	1000000	38
5364	Pacific	206872.84615384616	46.58974358974359	-5.4099999999999975	145.64999999999995	17803.0	5.076923076923077	3.7331035794871785	3.7016819666666674	0.03142160601794871	0.006613545641025642	duk	0.176582	1000000	39
5365	Pacific	211229.12820512822	47.38461538461539	-5.8400000000000025	145.72999999999988	17803.0	4.666666666666667	3.7772102307692297	3.7816955564102566	-0.004485350838461536	0.00044173228897435927	wtf	0.562448	1000000	39
5366	Pacific	221885.05128205128	49.84615384615385	-5.150000000000004	145.07999999999996	17803.0	6.0256410256410255	3.919001307692307	3.8843204820512813	0.03468083088974358	0.007874748552051282	ena	0.002803	1000000	39
5367	Pacific	204614.35	45.725	-5.360000000000006	145.71	17803.0	5.45	3.8890513524999997	3.867127847500001	0.02192345311000001	0.006449978717499997	eri	0.244361	1000000	40
5368	Pacific	218672.14285714287	49.17142857142857	-5.599999999999997	145.25	17803.0	5.514285714285714	3.5745300514285723	3.530532059999999	0.043997968308571424	0.014225827243514283	faj	0.055106	1000000	35
5369	Pacific	215387.14285714287	48.371428571428574	-5.1599999999999975	145.63000000000008	17803.0	4.085714285714285	3.6390873885714283	3.609883228571428	0.029204156908571453	0.00976835945	gap	0.171898	1000000	35
5370	Pacific	215664.16666666666	48.388888888888886	-5.580000000000004	146.07999999999996	17803.0	4.444444444444445	3.711714961111111	3.675783211111111	0.03593174666666666	0.012677801222222224	ggl	0.159272	1000000	36
5371	Pacific	185256.66101694916	41.932203389830505	-5.330000000000002	144.75	17803.0	5.0	3.6274463474576253	3.60100556101695	0.026440785845254236	0.008719689925932203	gao	0.092591	1000000	59
5372	Pacific	215039.0	48.37837837837838	-5.069999999999996	145.71999999999997	17803.0	4.4324324324324325	3.574752113513514	3.5331735513513514	0.0415785569	0.01242022138243243	gaw	0.030687	1000000	37
5373	Pacific	212252.41666666666	47.55555555555556	-4.949999999999998	145.67000000000004	17803.0	4.444444444444445	3.950278333333333	3.9395560611111105	0.010722259711111116	0.0021216841597222215	gyb	0.288539	1000000	36
5374	Pacific	214927.44444444444	48.27777777777778	-5.349999999999997	145.39999999999998	17803.0	4.694444444444445	3.7382884194444443	3.700495080555555	0.03779333931388889	0.008902975220833336	bbr	0.058586	1000000	36
5375	Pacific	211781.0	47.5	-5.22	145.63000000000008	17803.0	4.777777777777778	3.722542252777778	3.695213988888888	0.02732825252222222	0.007288514784722223	gmu	0.057366	1000000	36
5376	Pacific	217910.43243243243	48.78378378378378	-4.669999999999997	145.31000000000006	17803.0	5.864864864864865	4.042733397297297	3.98258372162162	0.060149688521621614	0.01395187181351351	hih	0.013999	1000000	37
5377	Pacific	223019.72972972973	50.054054054054056	-4.669999999999997	145.0	17803.0	8.18918918918919	3.911406191891892	3.852604708108108	0.05880150198108108	0.017478786662162165	imi	0.012728	1000000	37
5378	Pacific	207665.0909090909	46.72727272727273	-5.199999999999998	145.71	17803.0	4.7272727272727275	3.749186348484848	3.730114115151516	0.01907223662151515	0.004302786409878787	igo	0.140817	1000000	33
5379	Pacific	215922.26470588235	48.529411764705884	-5.580000000000004	145.67000000000004	17803.0	5.264705882352941	3.7464388058823532	3.6936588970588233	0.052779884352941155	0.015416470207058823	jil	0.063706	1000000	34
5380	Pacific	175095.95652173914	39.608695652173914	-5.25	144.57999999999996	17803.0	4.782608695652174	4.451029886956521	4.442687239130434	0.008342659434782608	0.0028664862417391306	kmh	0.314603	1000000	23
5381	Pacific	215865.3853211009	48.87155963302752	-5.25	144.57999999999996	17803.0	4.798165137614679	4.342165976146788	4.336975846788992	0.005190123118348622	0.0028276702138532103	kmh	0.302818	1000000	109
5382	Pacific	214502.5	48.166666666666664	-5.1599999999999975	145.7299999999999	17803.0	4.638888888888889	3.9042987916666667	3.857571852777777	0.046726914911111125	0.013847338124722218	fad	0.022848	1000000	36
5383	Pacific	215889.6923076923	48.43589743589744	-5.080000000000004	145.51000000000013	17803.0	5.794871794871795	3.751195046153846	3.7133907512820516	0.03780429228974358	0.009963764746153847	kmf	0.02593	1000000	39
5384	Pacific	222685.06976744186	49.83720930232558	-4.830000000000004	145.06999999999994	17803.0	5.558139534883721	3.6803696651162783	3.6138345767441864	0.06653510048604651	0.021131458438604644	kqa	0.009079	1000000	43
5385	Pacific	206778.69444444444	46.361111111111114	-5.789999999999999	145.61	17803.0	5.25	3.8943847444444453	3.8516316277777793	0.04275312794444444	0.011038214991666668	xes	0.088944	1000000	36
5386	Pacific	217152.45	48.775	-5.169999999999996	144.32999999999996	17803.0	5.625	4.0396314974999985	4.037862429999999	0.0017690835700000004	7.233644375000004e-05	kpw	0.446213	1000000	40
5387	Pacific	229046.4	51.475	-4.819999999999996	145.28	17803.0	6.125	4.1959989675000005	4.180336414999999	0.015662551205	0.0033016680024999996	kgu	0.194259	1000000	40
5388	Pacific	219743.5945945946	49.37837837837838	-5.5500000000000025	146.23999999999987	17803.0	5.162162162162162	3.86855474054054	3.8232506108108106	0.045304150616216225	0.011753214538918918	klm	0.048166	1000000	37
5389	Pacific	224353.87179487178	50.282051282051285	-4.560000000000001	145.51000000000013	17803.0	5.384615384615385	3.769080451282051	3.749322130769231	0.01975831018205129	0.005174628428205128	koz	0.1637	1000000	39
5390	Pacific	217924.72972972973	48.78378378378378	-4.669999999999997	145.42000000000004	17803.0	5.648648648648648	4.0673962972972975	4.001002159459458	0.06639413581891893	0.015281264534054059	xow	0.004078	1000000	37
5391	Pacific	215599.81578947368	48.421052631578945	-5.5	145.63000000000008	17803.0	5.394736842105263	3.647656394736842	3.594282257894736	0.05337413972894738	0.015055371565789476	kop	0.039445	1000000	38
5392	Pacific	219524.94444444444	49.30555555555556	-5.6999999999999975	145.78000000000003	17803.0	5.416666666666667	4.106563277777777	4.023202580555556	0.08336068534166666	0.02071128561944444	lei	0.000668	1000000	36
5393	Pacific	216347.29896907217	48.97938144329897	-4.5	145.25	17803.0	4.948453608247423	3.5824249690721652	3.5749509195876263	0.00747402677257732	0.0016422112108247428	tnh	0.220928	1000000	97
5394	Pacific	213234.62857142856	47.91428571428571	-5.47	145.77000000000007	17803.0	5.371428571428571	3.77784659142857	3.7446551028571435	0.03319148296028572	0.009593539670114287	mdc	0.14293	1000000	35
5395	Pacific	210871.0294117647	47.38235294117647	-5.129999999999998	145.63000000000008	17803.0	4.411764705882353	3.863272949999999	3.8610224029411757	0.002250538238235295	-0.00010439115441176487	mqe	0.455024	1000000	34
5396	Pacific	218245.41025641025	48.97435897435897	-4.610000000000004	145.32999999999996	17803.0	6.076923076923077	4.052224671794871	4.004232446153845	0.0479922473846154	0.011230706430769233	mjj	0.056145	1000000	39
5397	Pacific	219783.05405405405	49.486486486486484	-5.1999999999999975	145.59000000000006	17803.0	4.783783783783784	3.593183418918919	3.567713689189189	0.025469709075675667	0.0066517835391891895	mcz	0.039499	1000000	37
5398	Pacific	216733.16666666666	48.583333333333336	-4.610000000000003	145.4899999999999	17803.0	5.416666666666667	3.9070566611111115	3.8913344972222226	0.01572217572222222	0.004370723821666667	mvq	0.163605	1000000	36
5399	Pacific	216647.0285714286	48.628571428571426	-4.569999999999997	145.0	17803.0	6.6	4.256935054285714	4.212258419999999	0.04467665104000001	0.010534851362857145	msx	0.002276	1000000	35
5400	Pacific	217480.0	48.8	-4.939999999999999	145.57999999999996	17803.0	5.371428571428571	3.7014310114285713	3.6855968628571425	0.015834140745714275	0.002536923229999999	mqv	0.250426	1000000	35
5401	Pacific	222391.41025641025	49.82051282051282	-4.879999999999997	145.75	17803.0	5.410256410256411	3.763450682051282	3.685220941025641	0.07822974545897433	0.02373452805487179	mlp	0.000512	1000000	39
5402	Pacific	224638.94736842104	50.5	-5.240000000000002	145.54	17803.0	4.894736842105263	3.689705913157895	3.679397718421053	0.010308189778947376	0.0025768069647368443	mtc	0.347837	1000000	38
5403	Pacific	213856.11764705883	48.0	-5.0	145.59000000000006	17803.0	5.088235294117647	3.6342494235294116	3.5925955911764706	0.04165383615588235	0.009944873534823527	mqw	0.022609	1000000	34
5404	Pacific	210547.95	47.2	-5.360000000000006	145.22	17803.0	5.475	3.7847533074999986	3.7114147874999985	0.07333851431499998	0.021189344406249998	mmq	0.000132	1000000	40
5405	Pacific	216740.30555555556	48.583333333333336	-4.689999999999999	145.46999999999997	17803.0	5.861111111111111	4.024529966666666	3.9632314583333326	0.061298528694444444	0.015057408605555551	mmi	0.016362	1000000	36
5406	Pacific	219541.05	49.375	-5.069999999999995	145.64999999999992	17803.0	4.625	3.779677579999999	3.7628243000000006	0.0168533090025	0.00422175038375	nbk	0.127683	1000000	40
5407	Pacific	217943.37837837837	49.027027027027025	-4.8000000000000025	144.89999999999995	17803.0	5.783783783783784	3.873704602702703	3.8502089	0.023495700045945946	0.005648197493783784	omo	0.076462	1000000	37
5408	Pacific	220653.88571428572	49.6	-5.1999999999999975	145.7600000000001	17803.0	5.0285714285714285	3.8905719971428563	3.873235834285714	0.017336184565714282	0.004088479627142857	pnr	0.119983	1000000	35
5409	Pacific	222289.1219512195	49.97560975609756	-5.0	145.42000000000004	17803.0	6.780487804878049	3.6426062073170717	3.6245568463414646	0.018049368221951224	0.004537337074634148	prw	0.051494	1000000	41
5410	Pacific	216745.55555555556	48.583333333333336	-4.379999999999998	145.25	17803.0	5.166666666666667	3.8952011833333335	3.871882416666666	0.023318761033333326	0.004964528159166666	ped	0.094284	1000000	36
5411	Pacific	216659.62857142856	48.628571428571426	-4.900000000000003	144.88000000000008	17803.0	6.057142857142857	3.9191842628571423	3.878211254285713	0.040972981777142835	0.012534733365714291	pmr	0.034541	1000000	35
5412	Pacific	219278.2162162162	49.189189189189186	-4.370000000000002	145.10000000000005	17803.0	5.72972972972973	3.8808108756756767	3.8527808513513517	0.028030021791891888	0.008674961467567568	sks	0.085237	1000000	37
5413	Pacific	210814.69444444444	47.27777777777778	-4.73	145.0200000000001	17803.0	5.472222222222222	3.7488605500000003	3.6736050472222224	0.07525548591555556	0.023080059654277785	pda	0.011717	1000000	36
5414	Pacific	204348.25	45.65625	-5.569999999999996	145.78000000000006	17803.0	4.96875	3.72696703125	3.666489946875	0.060477092842231246	0.017358941980310932	pup	0.007016	1000000	32
5415	Pacific	219438.6857142857	49.31428571428572	-4.990000000000001	145.63000000000008	17803.0	4.514285714285714	3.680036174285714	3.651980171428571	0.02805599498285714	0.0075704467690285715	rpt	0.064349	1000000	35
5416	Pacific	217144.7837837838	48.729729729729726	-5.009999999999999	145.79	17803.0	4.594594594594595	3.7974641108108105	3.7569516972972976	0.04051240666989189	0.009547578129324325	rmp	0.006677	1000000	37
5417	Pacific	211933.76470588235	47.411764705882355	-5.479999999999999	145.72999999999993	17803.0	5.705882352941177	3.862967385294118	3.8138783529411757	0.049088996699999984	0.0150759221982353	rea	0.088387	1000000	34
5418	Pacific	218515.72972972973	48.91891891891892	-5.650000000000003	146.0500000000001	17803.0	4.648648648648648	3.738090981081081	3.707774821621622	0.030316146475675664	0.007579708347837837	spd	0.116897	1000000	37
5419	Pacific	231926.53846153847	52.12820512820513	-4.5	145.10000000000005	17803.0	5.769230769230769	3.932169479487181	3.8896661307692315	0.0425033629051282	0.01185678511076923	sks	0.013675	1000000	39
5420	Pacific	227647.35897435897	51.43589743589744	-5.0	145.54	17803.0	5.282051282051282	3.910775033333333	3.886740856410256	0.024034164046153845	0.005475214832051283	swm	0.053993	1000000	39
5421	Pacific	220454.36842105264	49.526315789473685	-5.069999999999996	145.59000000000006	17803.0	4.921052631578948	3.5924819368421055	3.5644612815789474	0.028020639007894737	0.006490375822210527	sra	0.039337	1000000	38
5422	Pacific	226698.475	50.975	-5.270000000000002	145.6899999999999	17803.0	4.475	3.922058797499999	3.9099166225	0.012142145875750002	0.002777236013575	snr	0.262563	1000000	40
5423	Pacific	213355.73684210525	47.94736842105263	-5.0	145.21	17803.0	5.7105263157894735	3.7382437473684207	3.690635478947368	0.04760825632105262	0.014906151305263161	sbq	0.029096	1000000	38
5424	Pacific	211805.35294117648	47.6764705882353	-5.110000000000004	145.57999999999996	17803.0	4.529411764705882	3.8118354794117644	3.7949519382352945	0.01688354064117647	0.003443816669117647	xsp	0.195367	1000000	34
5425	Pacific	236213.9756097561	53.390243902439025	-5.75	145.57999999999996	17803.0	5.2439024390243905	3.9986637121951216	3.954921170731708	0.043742552626829266	0.010902026353658535	snz	0.027259	1000000	41
5426	Pacific	222579.29411764705	50.088235294117645	-5.520000000000001	145.84000000000006	17803.0	5.205882352941177	3.813398764705882	3.790948864705882	0.02244990684117647	0.004075497353529407	snx	0.196594	1000000	34
5427	Pacific	211961.2105263158	47.63157894736842	-5.5	145.5	17803.0	4.7894736842105265	3.718512568421053	3.659003355263158	0.05950920858421057	0.014861631336842105	six	0.036442	1000000	38
5428	Pacific	222849.55263157896	49.89473684210526	-5.5	146.0	17803.0	5.473684210526316	3.6242062368421046	3.6058070657894743	0.01839916949473683	0.0037940172131578943	ssd	0.278781	1000000	38
5429	Pacific	217966.97297297296	48.78378378378378	-4.419999999999998	145.32999999999996	17803.0	4.594594594594595	3.8757831945945957	3.8625823351351354	0.013200843884594598	0.0031483542351351357	pla	0.211324	1000000	37
5430	Pacific	223104.46153846153	49.8974358974359	-5.75	145.32999999999996	17803.0	5.051282051282051	3.529704407692309	3.4981085846153848	0.03159581624615386	0.010226141361025643	tya	0.12633	1000000	39
5431	Pacific	217033.2105263158	48.55263157894737	-4.930000000000004	145.5	17803.0	5.684210526315789	3.7435390684210517	3.7206598078947373	0.02287924927894737	0.005094538531578947	ukg	0.092959	1000000	38
5432	Pacific	220122.24324324325	49.32432432432432	-4.5200000000000005	145.39999999999995	17803.0	5.405405405405405	3.80444121081081	3.7795763675675667	0.024864860097297284	0.005162174048648647	mhl	0.079568	1000000	37
5433	Pacific	215738.52631578947	48.39473684210526	-5.5900000000000025	145.51000000000013	17803.0	5.868421052631579	3.867588942105263	3.8490449657894734	0.01854399023947368	0.0037686969168421033	urg	0.25041	1000000	38
5434	Pacific	215966.02325581395	48.44186046511628	-5.5	145.35000000000008	17803.0	5.325581395348837	3.8385317441860463	3.825624027906977	0.012907715565116284	0.0029851817895348814	urw	0.321322	1000000	43
5435	Pacific	209477.97297297296	46.91891891891892	-5.319999999999996	145.5	17803.0	4.486486486486487	3.6527651162162167	3.6185386027027038	0.03422648763783783	0.009576448021891892	usu	0.114754	1000000	37
5436	Pacific	206958.14285714287	46.542857142857144	-5.1599999999999975	145.54	17803.0	4.685714285714286	3.9746977028571426	3.95118661142857	0.02351109668	0.00396201695	utu	0.139692	1000000	35
5437	Pacific	221498.41666666666	49.80555555555556	-4.5	145.0	17803.0	6.083333333333333	3.773768483333334	3.7573562250000005	0.01641227133333334	0.005015270105555557	wdg	0.121565	1000000	36
5438	Pacific	223577.05714285714	50.31428571428572	-4.97	145.54	17803.0	5.257142857142857	3.6693294085714285	3.655754817142857	0.01357460699428571	0.0032137313928571436	wmc	0.274183	1000000	35
5439	Pacific	219614.225	49.25	-4.75	145.4099999999999	17803.0	6.075	3.839687444999999	3.785008889999999	0.05467853499499997	0.012710406924999992	wnb	0.017105	1000000	40
5440	Pacific	207518.15384615384	46.333333333333336	-4.830000000000003	145.17000000000004	17803.0	4.923076923076923	3.96731244102564	3.8881000615384615	0.07921235336666668	0.021002374084615385	wnu	0.025091	1000000	39
5441	Pacific	223486.76136363635	50.84090909090909	-6.079999999999997	146.0	17803.0	6.056818181818182	3.5049159170454534	3.473948786363636	0.03096712412818181	0.008241056392045455	gsp	0.000782	1000000	88
5442	Pacific	211175.2	47.25	-4.5	146.0	17803.0	5.725	3.72527798	3.65053318	0.07474482641000003	0.0212018380325	wsk	0.000149	1000000	40
5443	Pacific	216780.66666666666	48.583333333333336	-4.849999999999997	145.43	17803.0	5.694444444444445	3.9337259666666657	3.8836034722222226	0.05012247945555554	0.012215370595833334	ybm	0.055171	1000000	36
5444	Pacific	217932.36111111112	48.833333333333336	-5.569999999999996	146.2299999999999	17803.0	4.694444444444445	3.7727754111111116	3.7292424361111114	0.043532980919444436	0.01110780800555556	ybo	0.029904	1000000	36
